url,id,status,link_text,char_count,word_count,origin,cheers_matches,entreq_matches,moose_matches,cherries_matches,arrive_matches,arrive_domain_matches,care_matches,care_domain_matches,prisma_matches,coreq_matches,consort_matches,consort_domain_matches,agree_matches,agree_domain_matches,EQUATOR_matches,EQUATOR_domain_domain_matches,ICMJE_matches,EQUATOR_domain_domain_matches,section_matches,manuscript_matches,table_matches,words_matches
https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=yjmt20,9433812,[200],,[25261],[3869],,,,,,,,['CARE'],,['PRISMA'],['COREQ'],"['CONSORT', 'CONSORT', 'CONSORT']",,,,"['EQUATOR Network', 'EQUATOR']","['http://www.equator-network.org/', 'http://www.equator-network.org/reporting-guidelines/consort/', 'http://www.equator-network.org/wp-content/uploads/2014/03/TIDieR-Checklist-PDF.pdf', 'http://www.equator-network.org/reporting-guidelines/stard/', 'http://www.equator-network.org/reporting-guidelines/prisma/', 'http://www.equator-network.org/reporting-guidelines/strobe/%20target=', 'http://www.equator-network.org/reporting-guidelines/sampl/', 'http://www.equator-network.org/reporting-guidelines/coreq/', 'http://www.equator-network.org/reporting-guidelines/care/', 'http://www.icmje.org/urm_main.html', 'http://www.icmje.org/recommendations/browse/roles-and-responsibilities/defining-the-role-of-authors-and-contributors.html', 'http://www.icmje.org/', 'http://www.icmje.org/recommendations/browse/roles-and-responsibilities/protection-of-research-participants.html']","['International Committee of Medical Journal Editors', 'ICMJE', 'International Committee of Medical Journal Editors', 'ICMJE', 'ICMJE', 'ICMJE']","['http://www.equator-network.org/', 'http://www.equator-network.org/reporting-guidelines/consort/', 'http://www.equator-network.org/wp-content/uploads/2014/03/TIDieR-Checklist-PDF.pdf', 'http://www.equator-network.org/reporting-guidelines/stard/', 'http://www.equator-network.org/reporting-guidelines/prisma/', 'http://www.equator-network.org/reporting-guidelines/strobe/%20target=', 'http://www.equator-network.org/reporting-guidelines/sampl/', 'http://www.equator-network.org/reporting-guidelines/coreq/', 'http://www.equator-network.org/reporting-guidelines/care/', 'http://www.icmje.org/urm_main.html', 'http://www.icmje.org/recommendations/browse/roles-and-responsibilities/defining-the-role-of-authors-and-contributors.html', 'http://www.icmje.org/', 'http://www.icmje.org/recommendations/browse/roles-and-responsibilities/protection-of-research-participants.html']","['section', 'section', 'section', 'section', 'section']","['manuscript', 'manuscript', 'manuscripts', 'Manuscripts', 'manuscript', 'manuscript', 'Manuscripts', 'manuscripts', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'Manuscript', 'manuscript']","['tables', 'tables', 'tables', 'tables', 'tables', 'tables', 'tables', 'Tables', 'Tables', 'table']","['words', 'words', 'words', 'words', 'words', 'words', 'words']"
https://www.elsevier.com/journals/18760341/1876-0341/guide-for-authors,101487384,[200],,[43256],[6617],,,,,,['ARRIVE'],,,,,,"['CONSORT', 'CONSORT', 'CONSORT']",['http://www.consort-statement.org'],,,,"['http://www.icmje.org/recommendations/', 'http://www.icmje.org']","['International Committee of Medical Journal Editors', 'International Committee of Medical Journal Editors']","['http://www.icmje.org/recommendations/', 'http://www.icmje.org']","['section', 'section', 'sections', 'sections', 'section', 'section', 'section', 'section', 'section', 'section', 'sections', 'section']","['Manuscript', 'Manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscripts', 'manuscripts', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscripts', 'manuscript', 'manuscript', 'manuscript', 'Manuscripts']","['Tables', 'tables', 'table', 'table', 'tables', 'tables', 'table', 'tables', 'table', 'table', 'tables', 'Tables', 'Tables', 'Tables', 'Tables', 'Tables', 'tables', 'Tables', 'tables', 'Tables', 'table', 'Tables', 'table', 'tables', 'Table', 'Tables', 'tables', 'Tables', 'tables', 'table', 'table', 'tables', 'table', 'table', 'tables', 'tables']","['words', 'words', 'words', 'words', 'words', 'words', 'words', 'words', 'words', 'words', 'words', 'words', 'words', 'words']"
https://www.springer.com/journal/12104/submission-guidelines,101472371,[200],,[42661],[6332],,,,,,,,,,,,,,,,,['http://www.icmje.org/recommendations/browse/roles-and-responsibilities/defining-the-role-of-authors-and-contributors.html'],['ICMJE'],['http://www.icmje.org/recommendations/browse/roles-and-responsibilities/defining-the-role-of-authors-and-contributors.html'],"['sections', 'sections', 'section', 'sections', 'section', 'section', 'section']","['Manuscript', 'Manuscript', 'Manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscripts', 'manuscript', 'Manuscripts', 'Manuscripts', 'manuscript', 'manuscript', 'Manuscripts', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscripts', 'manuscript', 'manuscripts', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript']","['Tables', 'tables', 'table', 'tables', 'tables', 'tables', 'Tables', 'tables', 'Tables', 'table', 'table', 'table', 'table', 'tables', 'table', 'tables', 'tables']","['words', 'words']"
https://www.elsevier.com/journals/00137006/0013-7006/guide-for-authors,7505643,[200],,[3024],[443],,,,,,,,,,,,,,,,,,,,,,,
https://bmcnephrol.biomedcentral.com,100967793,[200],,[8937],[1273],,,,,,,,,,,,,,,,,,,,['sections'],"['manuscript', 'manuscript', 'manuscripts', 'manuscripts']",,
https://www.elsevier.com/journals/09296646/0929-6646/guide-for-authors,9214933,[200],,[58116],[8574],,,,,,['ARRIVE'],,,,,,,,,,,"['http://www.icmje.org', 'http://www.icmje.org/recommendations/', 'http://www.icmje.org', 'http://www.icmje.org']","['International Committee of Medical Journal Editors', 'ICMJE', 'icmje', 'ICMJE', 'International Committee of Medical Journal Editors', 'ICMJE', 'icmje', 'International Committee of Medical Journal Editors']","['http://www.icmje.org', 'http://www.icmje.org/recommendations/', 'http://www.icmje.org', 'http://www.icmje.org']","['Section', 'section', 'section', 'section', 'Section', 'section', 'section', 'section', 'section', 'section', 'Section', 'Section', 'Section', 'Section', 'section', 'Section', 'section', 'section', 'section', 'sections', 'sections', 'Sections', 'section', 'section', 'section', 'section', 'Section', 'Section', 'section', 'section']","['Manuscript', 'Manuscripts', 'Manuscript', 'manuscripts', 'Manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscripts', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscripts', 'manuscripts', 'manuscript', 'manuscript', 'manuscript', 'Manuscripts', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscripts', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'Manuscripts', 'manuscript', 'Manuscripts', 'manuscript', 'manuscript', 'Manuscripts', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscripts', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscripts', 'manuscripts']","['Tables', 'Tables', 'Tables', 'tables', 'tables', 'Tables', 'Tables', 'Tables', 'Tables', 'Tables', 'tables', 'table', 'tables', 'tables', 'tables', 'table', 'table', 'tables', 'tables', 'Tables', 'Tables', 'Tables', 'table', 'table', 'table', 'table', 'tables', 'tables', 'table', 'tables', 'tables', 'tables', 'table']","['words', 'words', 'words', 'words', 'words', 'words', 'words', 'words', 'words', 'words', 'words', 'words', 'words', 'words', 'words']"
https://academic.oup.com/intqhc/pages/General_Instructions,9434628,[200],,[3022],[434],,,,,,,,,,,,,,,,,,,,,,,
https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=icey20,8104312,[200],,[22908],[3541],,,,,,,,,,,,,,,,,,"['International Committee of Medical Journal Editors', 'icmje']",,['sections'],"['Manuscripts', 'Manuscript', 'manuscript', 'manuscript', 'Manuscripts', 'manuscripts', 'Manuscripts', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'Manuscripts', 'Manuscript', 'manuscript', 'manuscript', 'manuscripts', 'manuscript', 'Manuscript', 'manuscripts', 'manuscript', 'Manuscripts', 'manuscripts', 'manuscript', 'Manuscript']","['table', 'tables', 'tables', 'tables', 'tables', 'Tables', 'Tables', 'table', 'tables']","['words', 'words', 'words', 'words', 'words']"
https://www.springer.com/journal/10508/submission-guidelines,1273516,[200],,[53041],[7749],,['CHEERS'],,,,['ARRIVE'],,['CARE'],,"['PRISMA', 'Prisma']",['COREQ'],['CONSORT'],,['AGREE'],,['EQUATOR Network'],"['http://www.equator-network.org/', 'http://www.equator-network.org/reporting-guidelines/consort/', 'http://www.equator-network.org/reporting-guidelines/spirit-2013-statement-defining-standard-protocol-items-for-clinical-trials/', 'http://www.equator-network.org/reporting-guidelines/strobe/', 'http://www.equator-network.org/reporting-guidelines/prisma/', 'http://www.equator-network.org/reporting-guidelines/prisma-protocols/', 'http://www.equator-network.org/reporting-guidelines/stard/', 'http://www.equator-network.org/reporting-guidelines/tripod-statement/', 'http://www.equator-network.org/reporting-guidelines/care/', 'http://www.equator-network.org/reporting-guidelines/the-agree-reporting-checklist-a-tool-to-improve-reporting-of-clinical-practice-guidelines/', 'http://www.equator-network.org/reporting-guidelines/right-statement/', 'http://www.equator-network.org/reporting-guidelines/srqr/', 'http://www.equator-network.org/reporting-guidelines/coreq/', 'http://www.equator-network.org/reporting-guidelines/improving-bioscience-research-reporting-the-arrive-guidelines-for-reporting-animal-research/', 'http://www.equator-network.org/reporting-guidelines/squire/', 'http://www.equator-network.org/reporting-guidelines/cheers/', 'http://www.icmje.org/recommendations/browse/roles-and-responsibilities/defining-the-role-of-authors-and-contributors.html']",['ICMJE'],"['http://www.equator-network.org/', 'http://www.equator-network.org/reporting-guidelines/consort/', 'http://www.equator-network.org/reporting-guidelines/spirit-2013-statement-defining-standard-protocol-items-for-clinical-trials/', 'http://www.equator-network.org/reporting-guidelines/strobe/', 'http://www.equator-network.org/reporting-guidelines/prisma/', 'http://www.equator-network.org/reporting-guidelines/prisma-protocols/', 'http://www.equator-network.org/reporting-guidelines/stard/', 'http://www.equator-network.org/reporting-guidelines/tripod-statement/', 'http://www.equator-network.org/reporting-guidelines/care/', 'http://www.equator-network.org/reporting-guidelines/the-agree-reporting-checklist-a-tool-to-improve-reporting-of-clinical-practice-guidelines/', 'http://www.equator-network.org/reporting-guidelines/right-statement/', 'http://www.equator-network.org/reporting-guidelines/srqr/', 'http://www.equator-network.org/reporting-guidelines/coreq/', 'http://www.equator-network.org/reporting-guidelines/improving-bioscience-research-reporting-the-arrive-guidelines-for-reporting-animal-research/', 'http://www.equator-network.org/reporting-guidelines/squire/', 'http://www.equator-network.org/reporting-guidelines/cheers/', 'http://www.icmje.org/recommendations/browse/roles-and-responsibilities/defining-the-role-of-authors-and-contributors.html']","['sections', 'section', 'section', 'section', 'section', 'sections', 'sections', 'section', 'section', 'section', 'section', 'section', 'section', 'section', 'section', 'section', 'section', 'section', 'section', 'sections', 'section', 'section']","['Manuscript', 'Manuscript', 'manuscript', 'manuscript', 'Manuscript', 'Manuscripts', 'manuscript', 'manuscript', 'manuscripts', 'manuscripts', 'manuscript', 'manuscript', 'manuscript', 'Manuscript', 'manuscript', 'manuscript', 'manuscripts', 'manuscript', 'manuscript', 'manuscript', 'manuscripts', 'Manuscripts', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscripts', 'manuscript', 'manuscripts', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscripts', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscripts', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscripts', 'manuscript', 'manuscript']","['table', 'Tables', 'table', 'table', 'table']","['words', 'words', 'words', 'words', 'words']"
https://www.elsevier.com/journals/07338627/0733-8627/guide-for-authors,8219565,[200],,[2600],[388],,,,,,,,,,,,,,,,,,,,,['Manuscript'],,
https://www.elsevier.com/journals/01479571/0147-9571/guide-for-authors,7808924,[200],,[46679],[6939],,,,,,,,,,,,,,,,,,,,"['section', 'section', 'sections', 'sections', 'section', 'section', 'section', 'section', 'section', 'section', 'sections']","['Manuscripts', 'Manuscripts', 'Manuscripts', 'manuscripts', 'manuscript', 'manuscripts', 'manuscripts', 'manuscripts', 'Manuscript', 'Manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscripts', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'Manuscripts', 'manuscript', 'manuscript']","['Tables', 'tables', 'table', 'tables', 'tables', 'table', 'table', 'tables', 'tables', 'Table', 'tables', 'Tables', 'tables', 'Tables', 'tables', 'table', 'table', 'tables', 'table', 'tables']","['words', 'words', 'words']"
https://www.elsevier.com/journals/the-journal-of-steroid-biochemistry-and-molecular-biology/0960-0760/guide-for-authors,9015483,[200],,[54619],[8331],,,,,,,,,,,,,,,,,,,,"['section', 'section', 'sections', 'section', 'sections', 'sections', 'section', 'section', 'section', 'section', 'section', 'section', 'section', 'section']","['manuscripts', 'manuscript', 'Manuscript', 'Manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscripts', 'manuscript', 'manuscript', 'manuscripts', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript']","['tables', 'table', 'tables', 'tables', 'Tables', 'tables', 'tables', 'table', 'tables', 'Table', 'tables', 'tables', 'Tables', 'tables', 'Table', 'table', 'tables', 'table', 'tables', 'tables', 'table', 'tables', 'tables', 'tables']","['words', 'words', 'words']"
https://www.elsevier.com/journals/09492658/0949-2658/guide-for-authors,9604934,[200],,[32906],[4895],,,,,,,,,,,,"['CONSORT', 'consort']",['http://www.consort-statement.org'],,,,"['http://www.icmje.org', 'http://www.icmje.org']","['International Committee of Medical Journal Editors', 'icmje', 'icmje', 'ICMJE']","['http://www.icmje.org', 'http://www.icmje.org']","['section', 'section', 'sections', 'section', 'section', 'section']","['Manuscript', 'Manuscript', 'Manuscript', 'manuscripts', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscripts', 'manuscripts', 'Manuscript', 'Manuscripts', 'Manuscripts', 'Manuscripts', 'manuscript', 'manuscript', 'manuscripts', 'manuscripts', 'Manuscripts', 'manuscript', 'manuscript', 'manuscripts', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'Manuscripts']","['tables', 'tables', 'tables', 'tables', 'Tables', 'Tables', 'table', 'table', 'tables', 'Tables', 'table', 'table', 'table', 'tables', 'table', 'table', 'tables', 'tables']","['words', 'words', 'words', 'words', 'words']"
https://www.elsevier.com/journals/15251578/1525-1578/guide-for-authors,100893612,[200],,[49453],[7257],,,,,,,,,,"['PRISMA', 'PRISMA']",,,,,,"['EQUATOR) network', 'equator-network', 'equator-network']","['http://www.equator-network.org/reporting-guidelines', 'http://www.equator-network.org/reportingguidelines/stard', 'http://www.icmje.org', 'http://www.icmje.org']","['icmje', 'icmje']","['http://www.equator-network.org/reporting-guidelines', 'http://www.equator-network.org/reportingguidelines/stard', 'http://www.icmje.org', 'http://www.icmje.org']","['section', 'sections', 'sections', 'section', 'section', 'section', 'sections', 'section', 'section', 'section']","['manuscripts', 'Manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscripts', 'manuscript', 'manuscripts', 'manuscripts', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscripts', 'Manuscripts', 'manuscript', 'manuscript', 'manuscript', 'Manuscript', 'Manuscripts', 'Manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'Manuscript', 'Manuscripts', 'Manuscripts', 'manuscript', 'Manuscripts', 'manuscripts', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'Manuscripts', 'manuscripts', 'manuscript', 'manuscripts', 'manuscript', 'manuscript', 'manuscript', 'manuscripts', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscripts', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscripts', 'manuscripts', 'manuscripts', 'manuscripts', 'manuscripts', 'manuscript', 'manuscript', 'Manuscripts', 'manuscript', 'manuscript']","['tables', 'tables', 'tables', 'tables', 'tables', 'tables', 'tables', 'tables', 'Tables', 'Tables', 'Tables', 'Tables', 'table', 'Table', 'table', 'tables', 'tables', 'tables', 'table', 'tables']","['words', 'words', 'words']"
