,id,title,languages,publishers_raw,publication_types,mesh_headings,urls_raw,issns_print,issns_electronic,is_periodical,is_english,urls,publishers,url_roots,url_domains,issn_electronic,issn_print,urls_generated_guideline_pages_inc_404s,urls_generated_guideline_pages,include
3270,9887853,Journal of plant research.,['eng'],"['Botanical Society of Japan,', 'Springer-Verlag Tokyo']",['Periodical'],['Botany'],['https://link.springer.com/journal/10265'],['0918-9440'],['1618-0860'],True,True,['https://link.springer.com/journal/10265'],"['Botanical Society of Japan', 'Springer-Verlag Tokyo']",['link.springer.com'],['springer.com'],1618-0860,0918-9440,['https://www.springer.com/journal/10265/submission-guidelines'],['https://www.springer.com/journal/10265/submission-guidelines'],True
3271,101264239,"Journal of plastic, reconstructive & aesthetic surgery : JPRAS.",['eng'],"['Elsevier,']",['Periodical'],['Reconstructive Surgical Procedures'],['http://www.sciencedirect.com/science/journal/17486815'],['1748-6815'],['1878-0539'],True,True,['http://www.sciencedirect.com/science/journal/17486815'],['Elsevier'],['www.sciencedirect.com'],['sciencedirect.com'],1878-0539,1748-6815,['https://www.elsevier.com/journals/17486815/1748-6815/guide-for-authors'],['https://www.elsevier.com/journals/17486815/1748-6815/guide-for-authors'],True
3272,101534130,Journal of plastic surgery and hand surgery.,['eng'],"['Informa Healthcare,']",['Periodical'],"['Hand \n                 surgery', 'Reconstructive Surgical Procedures', 'Surgery, Plastic']",['http://www.tandfonline.com/loi/iphs20'],['2000-656X'],['2000-6764'],True,True,['http://www.tandfonline.com/loi/iphs20'],['Informa Healthcare'],['www.tandfonline.com'],['tandfonline.com'],2000-6764,2000-656X,['https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=iphs20'],['https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=iphs20'],True
3273,101530023,Journal of population therapeutics and clinical pharmacology = Journal de la thérapeutique des populations et de la pharmacologie clinique.,['eng'],"['Canadian Society of Pharmacology and Therapeutics', 'Codon Publications']",['Periodical'],"['Drug Therapy', 'Pharmacology, Clinical']","['http://www.jptcp.com', 'http://www.thedougmargroup.com/journal-of-population-therapeutics-and-clinical-pharmacology.html']",[],['2561-8741'],True,True,"['http://www.jptcp.com', 'http://www.thedougmargroup.com/journal-of-population-therapeutics-and-clinical-pharmacology.html']","['Canadian Society of Pharmacology and Therapeutics', 'Codon Publications']","['www.jptcp.com', 'www.thedougmargroup.com']","['jptcp.com', 'thedougmargroup.com']",2561-8741,,[],[],True
3274,2985196R,Journal of postgraduate medicine.,['eng'],['Medknow Publications'],['Periodical'],['Medicine'],"['https://www.ncbi.nlm.nih.gov/pmc/journals/2932/', 'http://www.jpgmonline.com']",['0022-3859'],['0972-2823'],True,True,['http://www.jpgmonline.com'],['Medknow Publications'],['www.jpgmonline.com'],['jpgmonline.com'],0972-2823,0022-3859,[],[],True
3275,101553823,Journal of pregnancy.,['eng'],['Hindawi Pub. Corp.'],['Periodical'],"['Pregnancy Complications', 'Pregnancy']","['http://www.hindawi.com/journals/jp/', 'https://www.ncbi.nlm.nih.gov/pmc/journals/1493/']",['2090-2727'],['2090-2735'],True,True,['http://www.hindawi.com/journals/jp/'],['Hindawi Pub. Corp.'],['www.hindawi.com'],['hindawi.com'],2090-2735,2090-2727,['https://www.hindawi.com/journals/jp/guidelines/'],['https://www.hindawi.com/journals/jp/guidelines/'],True
3276,9702085,Journal of prevention & intervention in the community.,['eng'],"['Haworth Press,', 'Routledge']","['Periodical', 'Review']","['Clinical Trials as Topic', 'Community Health Services', 'Preventive Health Services']",['https://www.tandfonline.com/loi/wpic20'],['1085-2352'],['1540-7330'],True,True,['https://www.tandfonline.com/loi/wpic20'],"['Haworth Press', 'Routledge']",['www.tandfonline.com'],['tandfonline.com'],1540-7330,1085-2352,['https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=wpic20'],['https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=wpic20'],True
3277,101638820,The journal of prevention of Alzheimer's disease.,['eng'],"['SERDI éd.,', 'Springer International Publishing']",['Periodical'],['Alzheimer Disease'],['https://link.springer.com/journal/42414'],[],['2426-0266'],True,True,['https://link.springer.com/journal/42414'],"['SERDI éd.', 'Springer International Publishing']",['link.springer.com'],['springer.com'],2426-0266,,['https://www.springer.com/journal/42414/submission-guidelines'],['https://www.springer.com/journal/42414/submission-guidelines'],True
3278,9214440,Journal of preventive medicine and hygiene.,"['eng', 'ita']","['CEM, Casa editrice Maccari,', 'Pacini editore']",['Periodical'],"['Preventive Medicine', 'Public Health']","['https://www.ncbi.nlm.nih.gov/pmc/journals/2879/', 'http://www.jpmh.org']",['1121-2233'],['2421-4248'],True,True,['http://www.jpmh.org'],"['CEM, Casa editrice Maccari', 'Pacini editore']",['www.jpmh.org'],['jpmh.org'],2421-4248,1121-2233,[],[],True
3279,101242972,Journal of preventive medicine and public health = Yebang Ŭihakhoe chi.,['eng'],"['Korean Society for Preventive Medicine,']",['Periodical'],"['Preventive Medicine', 'Public Health']","['https://www.ncbi.nlm.nih.gov/pmc/journals/1682/', 'http://www.koreamed.org/JournalVolume.php?id=56&code=0056JPMPH', 'http://jpmph.org/']",['1975-8375'],['2233-4521'],True,True,"['http://www.koreamed.org/JournalVolume.php?id=56&code=0056JPMPH', 'http://jpmph.org/']",['Korean Society for Preventive Medicine'],"['www.koreamed.org', 'jpmph.org']","['koreamed.org', 'jpmph.org']",2233-4521,1975-8375,[],[],True
3280,101518419,Journal of primary care & community health.,['eng'],['Sage Publications'],['Periodical'],"['Community Health Services', 'Primary Health Care']","['https://journals.sagepub.com/home/jpc', 'https://www.ncbi.nlm.nih.gov/pmc/journals/3339/']",['2150-1319'],['2150-1327'],True,True,['https://journals.sagepub.com/home/jpc'],['Sage Publications'],['journals.sagepub.com'],['sagepub.com'],2150-1327,2150-1319,['https://journals.sagepub.com/author-instructions/jpc'],['https://journals.sagepub.com/author-instructions/jpc'],True
3281,101524060,Journal of primary health care.,['eng'],"['Royal New Zealand College of General Practitioners,', 'CSIRO Publishing']",['Periodical'],"['Family Practice', 'Primary Health Care']",['https://www.publish.csiro.au/hc'],['1172-6164'],['1172-6156'],True,True,['https://www.publish.csiro.au/hc'],"['Royal New Zealand College of General Practitioners', 'CSIRO Publishing']",['www.publish.csiro.au'],['csiro.au'],1172-6156,1172-6164,[],[],True
3282,8213457,The journal of primary prevention.,"['eng', 'eng']","['Human Sciences Press,', 'Springer']",['Periodical'],"['Community Mental Health Services', 'Mental Disorders \n                 prevention & control', 'Primary Prevention']",['https://link.springer.com/journal/10935'],['0278-095X'],['1573-6547'],True,True,['https://link.springer.com/journal/10935'],"['Human Sciences Press', 'Springer']",['link.springer.com'],['springer.com'],1573-6547,0278-095X,['https://www.springer.com/journal/10935/submission-guidelines'],['https://www.springer.com/journal/10935/submission-guidelines'],True
3283,8511298,Journal of professional nursing : official journal of the American Association of Colleges of Nursing.,['eng'],"['W.B. Saunders,']",['Periodical'],['Nursing'],['http://www.sciencedirect.com/science/journal/87557223'],['8755-7223'],['1532-8481'],True,True,['http://www.sciencedirect.com/science/journal/87557223'],['W.B. Saunders'],['www.sciencedirect.com'],['sciencedirect.com'],1532-8481,8755-7223,['https://www.elsevier.com/journals/87557223/8755-7223/guide-for-authors'],['https://www.elsevier.com/journals/87557223/8755-7223/guide-for-authors'],True
3284,0376364,The Journal of prosthetic dentistry.,['eng'],"['Mosby.', 'Mosby-Year Book']",['Periodical'],['Prosthodontics'],['http://www.sciencedirect.com/science/journal/00223913'],['0022-3913'],['1097-6841'],True,True,['http://www.sciencedirect.com/science/journal/00223913'],"['Mosby.', 'Mosby-Year Book']",['www.sciencedirect.com'],['sciencedirect.com'],1097-6841,0022-3913,['https://www.elsevier.com/journals/00223913/0022-3913/guide-for-authors'],['https://www.elsevier.com/journals/00223913/0022-3913/guide-for-authors'],True
3285,101490359,Journal of prosthodontic research.,['eng'],"['Elsevier', 'Japan Prosthodontic Society']",['Periodical'],['Prosthodontics'],['http://www.sciencedirect.com/science/journal/18831958'],['1883-1958'],['2212-4632'],True,True,['http://www.sciencedirect.com/science/journal/18831958'],"['Elsevier', 'Japan Prosthodontic Society']",['www.sciencedirect.com'],['sciencedirect.com'],2212-4632,1883-1958,['https://www.elsevier.com/journals/18831958/1883-1958/guide-for-authors'],['https://www.elsevier.com/journals/18831958/1883-1958/guide-for-authors'],True
3286,9301275,Journal of prosthodontics : official journal of the American College of Prosthodontists.,['eng'],"['W.B. Saunders Co.,', 'Wiley-Blackwell']",['Periodical'],['Prosthodontics'],['http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1532-849X'],['1059-941X'],['1532-849X'],True,True,['http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1532-849X'],"['W.B. Saunders Co.', 'Wiley-Blackwell']",['onlinelibrary.wiley.com'],['wiley.com'],1532-849X,1059-941X,['https://onlinelibrary.wiley.com/page/journal/10.1111/(issn)1532-849/homepage/forauthors.html'],[],True
3287,101128775,Journal of proteome research.,['eng'],"['American Chemical Society,']",['Periodical'],['Proteome'],['http://pubs.acs.org/journals/jprobs/index.html'],['1535-3893'],['1535-3907'],True,True,['http://pubs.acs.org/journals/jprobs/index.html'],['American Chemical Society'],['pubs.acs.org'],['acs.org'],1535-3907,1535-3893,[],[],True
3288,101475056,Journal of proteomics.,['eng'],['Elsevier'],['Periodical'],['Proteomics'],['http://www.sciencedirect.com/science/journal/18743919'],['1874-3919'],['1876-7737'],True,True,['http://www.sciencedirect.com/science/journal/18743919'],['Elsevier'],['www.sciencedirect.com'],['sciencedirect.com'],1876-7737,1874-3919,['https://www.elsevier.com/journals/18743919/1874-3919/guide-for-authors'],['https://www.elsevier.com/journals/18743919/1874-3919/guide-for-authors'],True
3289,9439514,Journal of psychiatric and mental health nursing.,['eng'],"['Blackwell Scientific Publications,']",['Periodical'],"['Mental Disorders \n                 nursing', 'Psychiatric Nursing']",['http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1365-2850'],['1351-0126'],['1365-2850'],True,True,['http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1365-2850'],['Blackwell Scientific Publications'],['onlinelibrary.wiley.com'],['wiley.com'],1365-2850,1351-0126,['https://onlinelibrary.wiley.com/page/journal/10.1111/(issn)1365-2850/homepage/forauthors.html'],['https://onlinelibrary.wiley.com/page/journal/10.1111/(issn)1365-2850/homepage/forauthors.html'],True
3290,100901141,Journal of psychiatric practice.,['eng'],"['Lippincott Williams & Wilkins,']",['Periodical'],"['Mental Disorders', 'Psychotherapy']",['http://ovidsp.ovid.com/ovidweb.cgi?T=JS&NEWS=n&CSC=Y&PAGE=toc&D=yrovft&AN=00131746-000000000-00000'],['1527-4160'],['1538-1145'],True,True,[],['Lippincott Williams & Wilkins'],[],[],1538-1145,1527-4160,[],[],False
3291,0376331,Journal of psychiatric research.,['eng'],['Pergamon Press'],['Periodical'],['Psychiatry'],['https://www.sciencedirect.com/journal/journal-of-psychiatric-research'],['0022-3956'],['1879-1379'],True,True,['https://www.sciencedirect.com/journal/journal-of-psychiatric-research'],['Pergamon Press'],['www.sciencedirect.com'],['sciencedirect.com'],1879-1379,0022-3956,['https://www.elsevier.com/journals/journal-of-psychiatric-research/0022-3956/guide-for-authors'],['https://www.elsevier.com/journals/journal-of-psychiatric-research/0022-3956/guide-for-authors'],True
3292,9107859,Journal of psychiatry & neuroscience : JPN.,['eng'],"['Journal of Psychiatry and Neuroscience,', 'Canadian Medical Association']",['Periodical'],"['Mental Disorders', 'Neurosciences']","['http://jpn.ca/', 'https://www.ncbi.nlm.nih.gov/pmc/journals/119/']",['1180-4882'],['1488-2434'],True,True,['http://jpn.ca/'],"['Journal of Psychiatry and Neuroscience', 'Canadian Medical Association']",['jpn.ca'],['jpn.ca'],1488-2434,1180-4882,[],[],True
3293,8113536,Journal of psychoactive drugs.,['eng'],"['Published by Haight-Ashbury Publications in association with the Haight-Ashbury Free Medical Clinic,', 'Taylor & Francis']",['Periodical'],"['Hallucinogens', 'Psychotropic Drugs']",['http://www.tandfonline.com/toc/ujpd20/current'],['0279-1072'],['2159-9777'],True,True,['http://www.tandfonline.com/toc/ujpd20/current'],"['Published by Haight-Ashbury Publications in association with the Haight-Ashbury Free Medical Clinic', 'Taylor & Francis']",['www.tandfonline.com'],['tandfonline.com'],2159-9777,0279-1072,['https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=ujpd20'],['https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=ujpd20'],True
3294,0333506,Journal of psycholinguistic research.,['eng'],"['Plenum Press', 'Springer']",['Periodical'],['Psycholinguistics'],['https://link.springer.com/journal/10936'],['0090-6905'],['1573-6555'],True,True,['https://link.springer.com/journal/10936'],"['Plenum Press', 'Springer']",['link.springer.com'],['springer.com'],1573-6555,0090-6905,['https://www.springer.com/journal/10936/submission-guidelines'],['https://www.springer.com/journal/10936/submission-guidelines'],True
3295,0376332,The Journal of psychology.,['eng'],"['Journal Press', 'New York :', 'Routledge']",['Periodical'],['Psychology'],['http://www.tandfonline.com/loi/vjrl20'],['0022-3980'],['1940-1019'],True,True,['http://www.tandfonline.com/loi/vjrl20'],"['Journal Press', 'New York :', 'Routledge']",['www.tandfonline.com'],['tandfonline.com'],1940-1019,0022-3980,['https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=vjrl20'],['https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=vjrl20'],True
3296,8907828,"Journal of psychopharmacology 
             / British Association for Psychopharmacology.",['eng'],"['Oxford University Press,', 'Sage Publications']",['Periodical'],['Psychopharmacology'],['https://journals.sagepub.com/home/jop'],['0269-8811'],['1461-7285'],True,True,['https://journals.sagepub.com/home/jop'],"['Oxford University Press', 'Sage Publications']",['journals.sagepub.com'],['sagepub.com'],1461-7285,0269-8811,['https://journals.sagepub.com/author-instructions/jop'],['https://journals.sagepub.com/author-instructions/jop'],True
3297,8200911,Journal of psychosocial nursing and mental health services.,"['eng', 'eng']","['C.B. Slack,']",['Periodical'],"['Mental Health Services', 'Psychiatric Nursing']",['https://www.healio.com/psychiatry/journals/jpn'],['0279-3695'],[],True,True,['https://www.healio.com/psychiatry/journals/jpn'],['C.B. Slack'],['www.healio.com'],['healio.com'],,0279-3695,[],[],True
3298,8309337,Journal of psychosocial oncology.,"['eng', 'eng']","['Haworth Press,', 'Routledge']",['Periodical'],"['Neoplasms \n                 psychology', 'Social Environment', 'Social Support']",['https://www.tandfonline.com/loi/wjpo20'],['0734-7332'],['1540-7586'],True,True,['https://www.tandfonline.com/loi/wjpo20'],"['Haworth Press', 'Routledge']",['www.tandfonline.com'],['tandfonline.com'],1540-7586,0734-7332,['https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=wjpo20'],['https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=wjpo20'],True
3299,8308648,Journal of psychosomatic obstetrics and gynaecology.,"['eng', 'eng']","['Bohn, Scheltema & Holkema,', 'Taylor & Francis']",['Periodical'],"['Gynecology', 'Obstetrics', 'Psychology, Medical', 'Psychosomatic Medicine']",['http://www.tandfonline.com/loi/ipob20'],['0167-482X'],['1743-8942'],True,True,['http://www.tandfonline.com/loi/ipob20'],"['Bohn, Scheltema & Holkema', 'Taylor & Francis']",['www.tandfonline.com'],['tandfonline.com'],1743-8942,0167-482X,['https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=ipob20'],['https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=ipob20'],True
3300,0376333,Journal of psychosomatic research.,['eng'],['Pergamon Press'],['Periodical'],['Psychosomatic Medicine'],['http://www.sciencedirect.com/science/journal/00223999'],['0022-3999'],['1879-1360'],True,True,['http://www.sciencedirect.com/science/journal/00223999'],['Pergamon Press'],['www.sciencedirect.com'],['sciencedirect.com'],1879-1360,0022-3999,['https://www.elsevier.com/journals/00223999/0022-3999/guide-for-authors'],['https://www.elsevier.com/journals/00223999/0022-3999/guide-for-authors'],True
